Date,Message,Permalink,Platform,Type
2021-11-24T07:18:33Z,Leane Ungerer you will need to ask The People’s Revolution organisers. ,https://www.facebook.com/MMAMVAUSTRALIA/posts/436868568033577?comment_id=436978334689267&reply_comment_id=437050991348668,facebook,CommentedOnFacebookActivity
2022-01-25T05:53:27Z,Sharon Gunn yes,https://www.facebook.com/MMAMVAUSTRALIA/videos/276597947733370/?comment_id=276641694395662&reply_comment_id=276702831056215,facebook,CommentedOnFacebookActivity
2021-11-06T20:34:53Z,Reclaim the line. Australia Wide - TODAY!!,https://www.facebook.com/MMAMVAUSTRALIA/posts/426231189097315,facebook,PostedOnFacebookActivity
2021-11-04T20:32:05Z,"As obvious as the emails I get from the Nigerian Prince who is going to send me millions of $$$ As obvious as the message in my Instagram spam folder from the beautiful woman telling me she wanted to show me her bobs and is ready for me to make sexy time with her shaved kitten 😳. As obvious as the phone call I received from an “insurance” company, letting me know I was being sued for millions, but they would fix it up if I sent them everything I could today.” I guess spotting the scam is easy for a lot of us, especially after previously being scammed. It’s sad that so many people can’t see it though. They will continue to send money to a catfish. They will continue to stay inside. They will wear what they are told. They will be jabbed whenever asked……….. or for the hope that one day they get to make sensual magic sexy love to that inspiring naked kitten with the nice bobs 😅🤯",https://www.facebook.com/MMAMVAUSTRALIA/posts/424981115888989,facebook,PostedOnFacebookActivity
2022-02-07T03:43:53Z,,https://www.facebook.com/MMAMVAUSTRALIA/videos/1029802647622091/,facebook,PostedOnFacebookActivity
2021-03-07T07:30:17Z,"And I thought most of our covid rules and restrictions were bizarre. I feel for my family in Samoa who have special rules just for Sunday’s. Covid seems to be more extreme there on a Sunday so no outings, no drinking and definitely no swimming in the ocean until Monday. 😳",https://www.facebook.com/MMAMVAUSTRALIA/posts/268569958196773,facebook,SharedAPostOnFacebookActivity
2022-01-27T02:48:19Z,"Warning: Graphic Content Don’t read if you are easily upset. Don’t use the words starting with Pf, Mo or Va, as I don’t want the algoxxxxms to find me 🙏🏻😇 I need to add that I only survived the first days and weeks of this because of my selfless true friends, Caitlins friends, and my darling boys and their friends. You know who you are. I love you xxx At the risk of upsetting people, I’m going to post here, publicly, what happened to Caitlin. Feel free to make your own assumptions about why she died. And share. Caitlin was tall, strong, fit, muscular and hardworking. Her 6 day a week job entailed 20 km per day walking two year old thoroughbred racehorses and manual work. She died at work, on shift. Please share for Caitlin. My beautiful, vibrant, healthy and fit daughter, Caitlin, died on Wednesday 17th November 2021. Her horrific death at work, was preceded by three weeks of illness immediately following her second mandated (by Qld Racing) inoculation. On the day, events unfolded like this: Mum who lives an hour from Toowoomba, received a message from Caitlins boss saying to get to her work urgently. Caitlin had stopped breathing and the ambulance were with her. Mum called Caitlin’s brothers, not knowing that Caitlin was already long dead. 20 year old and 15 year old brothers reached Caitlin half hour before mum. She looked perfect. Yet dead on the footpath. Head in the gutter. Needle in her heart. Tube down her throat. Vomit all over the inside of her car, which we had to drive home ourselves. Police all around, yet race goers walking past her. Hundreds of cars and rubberneckers driving past her. For hours. Here is a timeline leading up to this day, and since. (Information taken directly from Caitlin’s text messages - legal and true. No assumptions in this timeline). 6th September 2021 - Monday o Caitlin received Pfizer injection approximately midday, at Hospital vaccination clinic. 18th September 2021 - Saturday o Very tired and needing sleep 28th September 2021 - Tuesday o Received second Pfizer injection 29th September 2021 - Wednesday o Caitlin very ill from side effects 30th September 2021 - Thursday o Caitlin very ill from side effects o Caitlin concerned about length of her vaccine side effects. o Too tired and sick to go shopping for food. o Texted work mates telling them she was so sick from the covid shot she could not go to work. 1st October 2021 - Friday o Caitlin very ill from side effects 2nd October 2021 – Saturday o Caitlin very ill from side effects 5th October 2021 - Tuesday o Caitlin’s personality began to change – cranky 9th October 2021 - Saturday o Caitlin not well enough to help with cattle mustering and drafting. 11th October 2021 - Monday o Texted asking how she can get some Ventolin. o Caitlin stated she has had “allergies enough to need Zyrtec these last couple weeks and a little asthma every now and again. 21st October 2021 - Thursday o Caitlin asking for privacy. Very stressed from being ill 13th November 2021 - Saturday o Caitlin was with friends in the evening when she suddenly couldn’t breathe. She left and drove herself to the Toowoomba Base Hospital where she was treated for asthma o The ECG monitor in her selfie photo shows a flat line. 14th November 2021 - Sunday o Caitlin was discharged from the Toowoomba Base Hospital in the early hours of the morning and went home to bed. o Medications prescribed were antibiotics, steroids, preventer and reliever inhalers o Caitlin texted “Has (brothers) asthma been any worse lately?,,,I had an asthma attack out of the blue last night and went to the hospital for it. Had a bit of asthma a few weeks ago when I was a bit sick with a bit of sinus congestion. That’s it. Havent had a preventer in years. Hospital gave me script for inhaler and steroids…Fluticasone inhaler. And prednisolone tablets. o Caitlin too ill to attend work and stayed in bed 15th November 2021 - Monday o Extremely upset about issues at work with her boss not believing she was sick and making her work extra hours o Caitlin stated that the Covid vaccine had made her sick o Caitlin attended a GP appointment with her doctor of 15 years – no further action 16th November 2021 – Tuesday o Final notification from Queensland Racing that from tomorrow Friday 17th November, all Qld Race meetings are fully vaccinated events. 17th November 2021 - Wednesday o Caitlin worked both morning and afternoon shifts. o Around 3:30pm, whilst on shift, Caitlin walked out the front door of the stables to her car. o Staff knew Caitlin had gone to her car. They stated they thought she was cranky, or taking a phone call. They stated they gave her time alone. o In her car it appears she tried to take her asthma puffer through her spacer. o Caitlin died. o Closer to 4pm Caitlin’s workmates decided to get her from her car. Caitlin was sitting in drivers seat and had collapsed into the passenger seat. There was vomit everywhere. Staff stated she felt no warmth in Caitlin’s body. o Staff went inside and called another workmate who came out and removed Caitlin’s body from the car onto the sidewalk. He began CPR. A passer-by then took over CPR. At some stage an ambulance was called. o Caitlin’s mother received the first message from boss at 4:26pm, to return her call. Didn’t find out caitlin was dead until an hour later when arrived at scene. o Two days later Caitlins body was transferred John Tonge Centre in Brisbane for bloodwork and scans. o Two days later Forensic pathologist requested to do an autopsy o Three days later forensic pathologist advised mother that they found no cause for Caitlins death except she had an enlarged heart and her lungs we’re overinflated, which he said was most likely from all the CPR she received. Forensic pathologist said lungs did not show signs of asthma. o Took tissue samples of heart and lungs for histology o Coroner advised via forensic pathologist that histology would take six months and a a cause may never be found, and the family needs to be prepared for the conclusion of “UNDETERMINED” as a cause of death. o 1st of December 2021 Caitlin was laid to rest. WH&S have said I to not their jurisdiction and have given a referral to the Health Ombudsman, for consideration of an investigation. The reason I am making this public, is because I do not accept Caitlin died of UNDETERMINED causes. I hope to pressure the Coroner into making a true and correct report, in a timely manner. I hope to then take this further and bring the people responsible for the unfathomable loss of my darling girl, to justice. Yours sincerely Raelene Gotze",https://www.facebook.com/MMAMVAUSTRALIA/posts/476045794115854,facebook,PostedOnFacebookActivity
2021-07-09T23:51:17Z,Is conflict of interest even a thing anymore? Who’s pocket are you lining when you got get jabbed?,https://www.facebook.com/MMAMVAUSTRALIA/posts/348975006822934,facebook,SharedAPostOnFacebookActivity
2021-11-04T21:08:52Z,,https://www.facebook.com/MMAMVAUSTRALIA/posts/424670115920089?comment_id=424994745887626,facebook,CommentedOnFacebookActivity
2021-12-13T01:09:39Z,Alicia Culley they are only higher for the reason I stated. They have given it to millions of adults who can communicate their problems compared to the millions of babies that couldn’t.,https://www.facebook.com/MMAMVAUSTRALIA/posts/448315803555520?comment_id=448320516888382&reply_comment_id=448385670215200,facebook,CommentedOnFacebookActivity
2021-12-26T23:02:28Z,Harry Jeffries no conflict of interest there hey lol,https://www.facebook.com/MMAMVAUSTRALIA/posts/456822872704813?comment_id=456860796034354&reply_comment_id=456862686034165,facebook,CommentedOnFacebookActivity
2022-01-27T06:10:33Z,"Michelle Kondoulis if you trust them. I’m currently unemployed because I didn’t get the vaccine. So if I trust anyone to get the mandates removed that’s who I’ll be voting for and supporting. If I think I’m being scammed by a liar, I won’t be voting for that person.",https://www.facebook.com/MMAMVAUSTRALIA/posts/476026430784457?comment_id=476052700781830&reply_comment_id=476121604108273,facebook,CommentedOnFacebookActivity
2021-12-11T04:55:19Z,Angelina Lilly Nilsson Hyde Park is tomorrow,https://www.facebook.com/MMAMVAUSTRALIA/posts/447124437007990?comment_id=447213506999083&reply_comment_id=447276403659460,facebook,CommentedOnFacebookActivity
2022-02-08T09:21:59Z,Netty Atkins I got to my car and it wouldn’t let me park it there 🙄,https://www.facebook.com/MMAMVAUSTRALIA/videos/253581176953165/?comment_id=253581740286442&reply_comment_id=253698660274750,facebook,CommentedOnFacebookActivity
2022-01-25T22:43:32Z,Luke Krebs 100%,https://www.facebook.com/MMAMVAUSTRALIA/posts/475327714187662?comment_id=475363397517427&reply_comment_id=475368247516942,facebook,CommentedOnFacebookActivity
2022-01-19T23:10:23Z,Live from the court house,https://www.facebook.com/MMAMVAUSTRALIA/videos/1298569453951953/,facebook,PostedOnFacebookActivity
2022-02-01T02:43:34Z,Where are you myk,https://www.facebook.com/MMAMVAUSTRALIA/videos/308478607770512/?comment_id=693115055155429,facebook,CommentedOnFacebookActivity
2021-11-25T03:28:17Z,"Cmw Henry UAP will not be hijacking Millions March, this is one thing we are absolute on.",https://www.facebook.com/MMAMVAUSTRALIA/posts/437052951348472?comment_id=437536681300099&reply_comment_id=437569141296853,facebook,CommentedOnFacebookActivity
2021-05-25T12:18:59Z,Ros Palmer-luhan ,https://www.facebook.com/MMAMVAUSTRALIA/videos/174994714446013/?comment_id=175462971065854&reply_comment_id=175565931055558,facebook,CommentedOnFacebookActivity
2022-02-06T21:31:06Z,I’ll be at the ACT Canberra court house this morning to support my sister Cindy (Mebbingarri). If you’re in the area please come and show your support.,https://www.facebook.com/MMAMVAUSTRALIA/posts/482778113442622,facebook,PostedOnFacebookActivity
2021-11-19T09:06:02Z,"For anyone that’s been speaking up and out for a minute they’d know who @tays_way__ is. Tay has been educating and empowering people about informed consent, way back before the majority ever knew this would be an issue for them. Many of our community leaders and activists of today, gained their insight and confidence by watching and learning from Tay - whether directly or indirectly - and seeing her knowledge, strength, and passion drive through consistently even with the biggest of critics around. It may be easy for some to overlook but it was Tay building this movement back before anyone knew we needed it, empowering parents and future parents for this very moment in time. For that we can’t thank Tay enough, and also for her consistent support of our marches. We look forward to Tay and the @nsw_freedomkeepers community bringing their amazing vibes again on the 27th November at Hyde Park. #mmamv #freedomkeepersunited #taysway #reclaimtheline",https://www.facebook.com/MMAMVAUSTRALIA/posts/434032551650512,facebook,PostedOnFacebookActivity
2021-12-14T04:37:31Z,#handsoffourkids,https://www.facebook.com/MMAMVAUSTRALIA/posts/449067560147011,facebook,SharedAPostOnFacebookActivity
2021-11-08T09:05:48Z,SYDNEY!!! WE ARE BACK!! You know what time it is!! #mmamv,https://www.facebook.com/MMAMVAUSTRALIA/posts/427159922337775,facebook,PostedOnFacebookActivity
2022-01-19T09:01:09Z,Callum Abell meant to be 10:00 but likely they will drag it out.,https://www.facebook.com/MMAMVAUSTRALIA/posts/471201657933601?comment_id=471204337933333&reply_comment_id=471253641261736,facebook,CommentedOnFacebookActivity
2021-10-08T03:50:07Z,Patricia Ann Conlon the 18th is a Monday.,https://www.facebook.com/MMAMVAUSTRALIA/posts/407048564348911?comment_id=407082184345549&reply_comment_id=407087764344991,facebook,CommentedOnFacebookActivity
2021-05-06T00:00:50Z,Here we go SYDNEY!!! And new locations added for both Australia and NZ... see you there fams 👊🏽🔥💛,https://www.facebook.com/MMAMVAUSTRALIA/posts/307759417611160,facebook,SharedAPostOnFacebookActivity
2021-10-18T05:54:07Z,Canberra stand up!!,https://www.facebook.com/MMAMVAUSTRALIA/posts/413948710325563,facebook,SharedAPostOnFacebookActivity
2021-12-24T04:18:00Z,My year in 18 seconds lol What a blur of a year it’s been. Thanks to everyone for being a part of it and for all your support to keep me going always.,https://www.facebook.com/MMAMVAUSTRALIA/posts/455110932876007,facebook,PostedOnFacebookActivity
2021-11-07T08:34:12Z,Mena Imbriano civic lake,https://www.facebook.com/MMAMVAUSTRALIA/videos/299163465486375/?comment_id=299260602143328&reply_comment_id=299393028796752,facebook,CommentedOnFacebookActivity
2021-12-27T04:28:42Z,Jen Gray yes he’s out,https://www.facebook.com/MMAMVAUSTRALIA/videos/215873460736865/?comment_id=215942617396616&reply_comment_id=215978060726405,facebook,CommentedOnFacebookActivity
2022-01-19T06:37:02Z,Anyone in Canberra please get to the court house on Thursday to show your support for Uncle Bruce.,https://www.facebook.com/MMAMVAUSTRALIA/posts/471201657933601,facebook,PostedOnFacebookActivity
2022-01-20T13:48:06Z,Nadine Frost I left their name there above the photo 😂🤣,https://www.facebook.com/MMAMVAUSTRALIA/posts/471865634533870?comment_id=471903871196713&reply_comment_id=471992471187853,facebook,CommentedOnFacebookActivity
2021-12-28T02:12:14Z,,https://www.facebook.com/MMAMVAUSTRALIA/videos/441893044192073/,facebook,PostedOnFacebookActivity
2021-11-19T02:54:39Z,Let’s continue the pressure Melbourne!! #mmamv,https://www.facebook.com/MMAMVAUSTRALIA/posts/433872314999869,facebook,PostedOnFacebookActivity
2021-12-15T09:36:53Z,Michael Simms chats with Senator Roberts and Australian firefighters Robert Hernandez (NSW) and Brenton Mazey (Qld) about the State of the Nation.,https://www.facebook.com/MMAMVAUSTRALIA/videos/219529403667180/,facebook,PostedOnFacebookActivity
2021-11-10T07:06:14Z,Melbourne doctor Dr Mark Hobart has had his clinic raided and confidential medical files of his patients have been seized. It’s alleged that Dr Hobart has written exemptions for some people and has also signed off for people having the jabby who hadn’t had it. 🎥: @morgancjonas,https://www.facebook.com/MMAMVAUSTRALIA/posts/428307478889686,facebook,PostedOnFacebookActivity
2021-07-20T08:08:05Z,We trying something different in Canberra this week. Let’s see how it goes. This is the trial run for Canberra before inviting the whole country to come and stand with us on the steps of Parliament House.,https://www.facebook.com/MMAMVAUSTRALIA/posts/355767762810325,facebook,SharedAPostOnFacebookActivity
2021-12-27T04:29:24Z,Anna Hickson a full removal of government.,https://www.facebook.com/MMAMVAUSTRALIA/videos/215873460736865/?comment_id=215916857399192&reply_comment_id=215978280726383,facebook,CommentedOnFacebookActivity
2021-07-28T06:44:41Z,A woman from Western Sydney in her 60s took AstraZeneca this morning at 8am & she was dead by 1pm this afternoon!,https://www.facebook.com/MMAMVAUSTRALIA/posts/361124065608028,facebook,SharedAPostOnFacebookActivity
2021-10-05T20:50:12Z,,https://www.facebook.com/MMAMVAUSTRALIA/posts/405234784530289?comment_id=405615267825574,facebook,CommentedOnFacebookActivity
2021-05-29T10:36:44Z,"Great turnout for our first ever freedom rally in Toowoomba today as we marched with millions of other people around the world. Thank you so much to all the people who came from Toowoomba, Dalby, Warwick, Ipswich, Lowood and Brisbane! We all say NO to mandatory v@xxEs and inter-state/international V@kseen p@ssports!",https://www.facebook.com/MMAMVAUSTRALIA/posts/322791586107943,facebook,SharedAPostOnFacebookActivity
2021-10-11T20:59:09Z,My talk on vaccine injury (Part 2). Why don’t doctors know. Big thanks to @freedomkeepers_aus @tays_way__ @stevie_nupier @avn.org.au_2.0 @informedmedicaloptionsparty @allonalahn @visforvaccine @vaxxeddocumentary who have been shining a light on this for a long time. And a special shout-out to all parents who know exactly what I’m talking about ❤️ #vaccinetruthadvocate #vaccineinjuryawarenessweek #webelieveyou #believemothers #believefathers #vaccineinjuredlivesmatter #mmamv,https://www.facebook.com/MMAMVAUSTRALIA/posts/409740577413043,facebook,PostedOnFacebookActivity
2021-11-21T10:48:15Z,Bj Biggs back at Hyde Park.,https://www.facebook.com/MMAMVAUSTRALIA/posts/435106471543120?comment_id=435332781520489&reply_comment_id=435333218187112,facebook,CommentedOnFacebookActivity
2021-06-23T01:50:50Z,"Much love, thanks and gratitude to you all.",https://www.facebook.com/MMAMVAUSTRALIA/posts/337979401255828,facebook,SharedAPostOnFacebookActivity
2021-11-25T03:31:17Z,Jaime Dragovich this is a question for the Melbourne organisers.,https://www.facebook.com/MMAMVAUSTRALIA/posts/437052951348472?comment_id=437097144677386&reply_comment_id=437570341296733,facebook,CommentedOnFacebookActivity
2021-12-08T05:12:53Z,Get out and support this weekends events around the country. #reclaimtheline,https://www.facebook.com/MMAMVAUSTRALIA/posts/445421367178297,facebook,PostedOnFacebookActivity
2021-12-24T22:29:49Z,Love y’all!! ❤️🎄,https://www.facebook.com/MMAMVAUSTRALIA/posts/455602529493514,facebook,PostedOnFacebookActivity
2022-01-27T02:35:33Z,Jason Bryan there’s a lot more. They litterally have a bunch of henchmen that threaten and bribe people. They have tried to take over the “freedom movement” for their own agenda. There’s the mining / nuclear power issues. There’s the thoughts of them still being in bed with liberal party. There’s the fake people they have recently decided to align with. There’s massive reasons no other minor parties mention them.,https://www.facebook.com/MMAMVAUSTRALIA/posts/476026430784457?comment_id=476038690783231&reply_comment_id=476040537449713,facebook,CommentedOnFacebookActivity
2021-05-25T06:59:53Z,,https://www.facebook.com/MMAMVAUSTRALIA/posts/320178963035872,facebook,PostedOnFacebookActivity
2022-02-12T11:31:05Z,Donna Marie he wasn’t allowed to be at parliament due to bail conditions.,https://www.facebook.com/MMAMVAUSTRALIA/videos/690876928933114/?comment_id=690886505598823&reply_comment_id=706210380736436,facebook,CommentedOnFacebookActivity
2021-05-01T10:42:02Z,Just some of the amazing speakers set to be on the Gold Coast for their first ever Millions March event. Yarraka Bayles Stevie Pringle Ben Mitchell Neil Pascoe Elle Salzone Dellacóma Rio,https://www.facebook.com/MMAMVAUSTRALIA/posts/304817141238721,facebook,SharedAPostOnFacebookActivity
2021-10-17T19:11:27Z,Oink Oink #peppapig,https://www.facebook.com/MMAMVAUSTRALIA/posts/413688917018209,facebook,PostedOnFacebookActivity
2022-02-07T00:22:15Z,Stealth mode to the Governor Generals House,https://www.facebook.com/MMAMVAUSTRALIA/videos/303975335040831/,facebook,PostedOnFacebookActivity
2021-12-30T04:02:08Z,Vera Kuzmanovic where’s your footage? You’re guilty for not having any either 🤦🏻‍♂️,https://www.facebook.com/MMAMVAUSTRALIA/posts/458728065847627?comment_id=458750329178734&reply_comment_id=458801892506911,facebook,CommentedOnFacebookActivity
2021-09-16T03:52:42Z,Make it make sense.,https://www.facebook.com/MMAMVAUSTRALIA/posts/393270605726707,facebook,SharedAPostOnFacebookActivity
2021-04-26T09:03:17Z,"I do not consent to lockdowns. I do not consent to small business closures. I do not consent to any vaccine, for any reason, at any time. I do not consent to media lies and manipulation. I do not consent to government lies and manipulation. I do not consent to 5G. I do not consent to some children being forced to stay inside with their abusive parents. I don’t not consent to some adults being forced to stay inside with their violent partners. I do not consent to Facebook telling me that I can not not consent. I do not consent to more people than ever being unemployed. I do not consent that there are people stuck in different countries or states who can’t visit their dying loved ones. I do not consent to family and friends not being able to attend a funeral. I do not consent being told to do things to get back to normal when normal isn’t coming. I do consent with marching the streets with you all on the 29th of May as we further show the powers that be that more and more of us are waking up to their lies and we will no longer play along with their games. #mmamv #mmamcv",https://www.facebook.com/MMAMVAUSTRALIA/posts/301504391569996,facebook,SharedAPostOnFacebookActivity
2022-01-25T00:44:51Z,If you guys want to donate I’ll buy a microphone but other than that this is the best I can do sorry.,https://www.facebook.com/MMAMVAUSTRALIA/videos/875003709834869/?comment_id=875010766500830,facebook,CommentedOnFacebookActivity
2021-10-25T05:16:12Z,Carol Marsden it seemed like a great statement to not look like a “antivaxxer”,https://www.facebook.com/MMAMVAUSTRALIA/posts/418083323245435?comment_id=418126646574436&reply_comment_id=418361359884298,facebook,CommentedOnFacebookActivity
2021-05-24T09:52:37Z,Gold Coast is in the house for the next millions march.,https://www.facebook.com/MMAMVAUSTRALIA/posts/319619136425188,facebook,SharedAPostOnFacebookActivity
2021-08-10T08:17:06Z,,https://www.facebook.com/MMAMVAUSTRALIA/posts/369623251424776,facebook,PostedOnFacebookActivity
2022-02-06T00:15:48Z,The media says this was a couple of hundred people. Why do you think? Let it be known this footage doesn’t even show close to the full amount of people plus the ones waiting at Old and New Parliament for us. Convoy to Canberra,https://www.facebook.com/MMAMVAUSTRALIA/posts/482232926830474,facebook,PostedOnFacebookActivity
2021-11-19T04:10:41Z,"Happy International Men’s Day! Shout out to all of the amazing men out there! It’s up to all of us to help bring the alarming suicide stats down for the generations to come. Teach your boys it’s okay to cry, shower them with love, encourage them to say and do what makes them happy... Far too many men out there are still under the mindset that they need to simply “toughen up”.. It’s well and truly time we get rid of that and let them know it’s healthy and okay to feel every emotion too. P.S why was there no mention of this anywhere? #internationalmensday",https://www.facebook.com/MMAMVAUSTRALIA/posts/433904371663330,facebook,PostedOnFacebookActivity
2021-11-04T09:23:32Z,"November 7th at 10am Nationwide we #ReclaimTheLine to show the world how we Unite in White. We will stand shoulder to shoulder with all our brothers and sisters, mothers and fathers, sons and daughters, and all our friends in a show of peace, love, and solidarity. More locations to come! #reclaimtheline",https://www.facebook.com/MMAMVAUSTRALIA/posts/424670115920089,facebook,PostedOnFacebookActivity
2022-01-27T02:32:40Z,Sammy Owen the fact that I can’t openly say why they are there is a massive concern. When they litterally physically threaten people in Sydney that speak up about what they do that is a real issue. UAP = Mafia,https://www.facebook.com/MMAMVAUSTRALIA/posts/476026430784457?comment_id=476027094117724&reply_comment_id=476039497449817,facebook,CommentedOnFacebookActivity
2021-11-23T10:07:35Z,Alan!!,https://www.facebook.com/MMAMVAUSTRALIA/videos/671082707238692/?comment_id=671099490570347,facebook,CommentedOnFacebookActivity
2022-02-11T23:58:21Z,,https://www.facebook.com/MMAMVAUSTRALIA/videos/693282318495799/,facebook,PostedOnFacebookActivity
2022-01-09T10:05:39Z,We are having an offical protest on the 15th,https://www.facebook.com/MMAMVAUSTRALIA/videos/1194947457704946/?comment_id=1194958874370471,facebook,CommentedOnFacebookActivity
2021-12-29T20:37:55Z,Caron Casella I think most borders are only blocked one way. You’d have to check each state but any state is allowed into Canberra and NSW. I think when returning to such places as WA and QLD is where the problems arise. Although their “rules” are likely to change again at any moment.,https://www.facebook.com/MMAMVAUSTRALIA/videos/895319121178452/?comment_id=895349937842037&reply_comment_id=895651344478563,facebook,CommentedOnFacebookActivity
2022-01-15T03:52:35Z,Luke being arrested,https://www.facebook.com/MMAMVAUSTRALIA/videos/4786464771438707/,facebook,PostedOnFacebookActivity
2022-01-06T09:22:34Z,Please share this ❤️,https://www.facebook.com/MMAMVAUSTRALIA/videos/949767062602945/?comment_id=949773589268959,facebook,CommentedOnFacebookActivity
2021-10-06T03:14:17Z,"Angela Palermo when I followed that but up with a doctor I asked, aren’t mothers tested while pregnant for HepB (the reply was yes). So they already know what mothers have HepB so why give it to all babies (blank stares). I then asked if the mother did have HepB wouldn’t the baby already have it by the time it is born and therefore the vaccine is pointless? (More blank stares) 🤷🏻‍♂️",https://www.facebook.com/MMAMVAUSTRALIA/posts/405681997818901?comment_id=405722714481496&reply_comment_id=405755941144840,facebook,CommentedOnFacebookActivity
2022-01-27T04:06:15Z,Mark Tripet the easy answer would be to say I’ve given up hope. But that’s a cop out. Each and every day I’m looking for people to support. But I don’t believe in any one person or party to be that saviour. I guess we all need to be more diligent on who we are paying attention to and who we are trusting. Obviously as humans we all see things differently and have the power to make our own opinions based on how we interpret what we can see. We all agree the government has to go. By replacing them with other lying scammers isn’t the way to fix things.,https://www.facebook.com/MMAMVAUSTRALIA/posts/476026430784457?comment_id=476052700781830&reply_comment_id=476075124112921,facebook,CommentedOnFacebookActivity
2022-02-04T23:30:06Z,March through Canberra,https://www.facebook.com/MMAMVAUSTRALIA/videos/1083752422424558/,facebook,PostedOnFacebookActivity
2022-01-10T07:58:40Z,Shareena Buttefield that’s fine. You can still watch it here.,https://www.facebook.com/MMAMVAUSTRALIA/posts/465666615153772?comment_id=465728158480951&reply_comment_id=465728395147594,facebook,CommentedOnFacebookActivity
2021-11-27T21:58:32Z,April Simon I reckon so!,https://www.facebook.com/MMAMVAUSTRALIA/posts/438877757832658?comment_id=438979377822496&reply_comment_id=439248217795612,facebook,CommentedOnFacebookActivity
2021-11-25T21:44:24Z,All boxes ticked Sydney!!!! Please be aware of the contents of this letter.,https://www.facebook.com/MMAMVAUSTRALIA/posts/438050927915341,facebook,PostedOnFacebookActivity
2021-12-20T03:53:30Z,First Nations leaders put the government on Notice in Canberra.,https://www.facebook.com/MMAMVAUSTRALIA/posts/452686699785097,facebook,PostedOnFacebookActivity
2021-10-15T03:29:16Z,"With a van full of vaccines and an ice cream truck, the government has sent a few nurses out into our indigenous communities to give them all the jabby…. and a free ice cream 😩",https://www.facebook.com/MMAMVAUSTRALIA/posts/411909193862848,facebook,PostedOnFacebookActivity
2022-01-27T21:39:00Z,"So there’s a Convoy to Canberra. I’m not sure how many people will actually turn up but I will be there. I did a month here with the First Nations on their journey to take old Parliament. Shortly after the police sent the camp packing Rod Culleton & GAP arrived to serve the Governor General and now the trucks are coming. I can’t promise you how many trucks will turn up, but if it’s 1 or 10000 I’ll be there to support either way.",https://www.facebook.com/MMAMVAUSTRALIA/posts/476514717402295,facebook,PostedOnFacebookActivity
2021-07-15T09:22:38Z,Thank you Malcolm Roberts - Pauline Hanson's One Nation for supporting our event on the 24th July. For people from Canberra and surrounds we look forward to seeing you all on the day. We are not recommending or advising anyone from areas with travel restrictions to attend in person. We will be streaming live. For the people attending due to restrictions we may not have all our advertised speakers but many will be crossing in live during the event. We understand a large national protest is needed outside Parliament House and we are in discussions with a lot of people to make this happen at the right time where people from all around the country can unite together and really be seen and heard when all the politicians and media are there on hand. We will keep you updated to when that will be.,https://www.facebook.com/MMAMVAUSTRALIA/posts/352620516458383,facebook,SharedAPostOnFacebookActivity
2022-01-27T03:56:29Z,Chu Ling I don’t need any favours though. I get nothing out of this 🤣😂 All I have is my truth.,https://www.facebook.com/MMAMVAUSTRALIA/posts/476026430784457?comment_id=476066087447158&reply_comment_id=476071837446583,facebook,CommentedOnFacebookActivity
2022-01-27T02:46:29Z,Gloria Feather I will post it 😢💔,https://www.facebook.com/MMAMVAUSTRALIA/posts/476026430784457?comment_id=476028970784203&reply_comment_id=476045107449256,facebook,CommentedOnFacebookActivity
2021-05-29T12:30:38Z,Amazing turnout in Sydney! Thank you to all the speakers and organisers! Keep it up! Stand UP Australia! 🙏☮❤🌞 #MMAMV #IDONOTCONSENT #mmamcv #millionsmarch #sydney #Australia #StandInThePark,https://www.facebook.com/MMAMVAUSTRALIA/posts/322863662767402,facebook,SharedAPostOnFacebookActivity
2022-01-08T03:25:49Z,She talks quietly. I’ve got the mic as close as I can get,https://www.facebook.com/MMAMVAUSTRALIA/videos/1551569455227305/?comment_id=1551588111892106,facebook,CommentedOnFacebookActivity
2021-10-24T10:04:02Z,Christopher Morton I didn’t really read past point one as I don’t need to argue for or against what the doctor said. The quote is taken from a direct message / comment from the doctor. Copy and pasted word for word from what he wrote.,https://www.facebook.com/MMAMVAUSTRALIA/posts/417473453306422?comment_id=417752106611890&reply_comment_id=417753359945098,facebook,CommentedOnFacebookActivity
2022-02-11T13:17:00Z,Alistair Steer-Kemp it’s also likely if everyone takes their vechicles to protest that they then lock empty parts of the camp so people can’t actually come back 🤷🏻‍♂️,https://www.facebook.com/MMAMVAUSTRALIA/videos/539073077642367/?comment_id=539075367642138&reply_comment_id=539213270961681,facebook,CommentedOnFacebookActivity
2022-01-14T14:12:27Z,Stephen Hamper this is black fellas working with the police and government getting rid of black fellas working against the police and government.,https://www.facebook.com/MMAMVAUSTRALIA/videos/245511417731287/?comment_id=608357597006208&reply_comment_id=5028854323844041,facebook,CommentedOnFacebookActivity
2021-12-30T00:07:51Z,Canberra Old Parliament House 30th December 2021 #takeoldparliament #StandWithUs,https://www.facebook.com/MMAMVAUSTRALIA/videos/248315637385357/,facebook,PostedOnFacebookActivity
2022-01-27T04:35:02Z,Chu Ling truth isn’t about favours. People lie for favours. People deceive for favours. People sell their soul to the devil for favours. I ain’t looking for no favours especially not from no politician. The truth is absolutely free.,https://www.facebook.com/MMAMVAUSTRALIA/posts/476026430784457?comment_id=476066087447158&reply_comment_id=476085760778524,facebook,CommentedOnFacebookActivity
